Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository,Tags,Image URL
22.27.3,FALSE,TRUE,436151,European Paintings,Drawing,The Milliner,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,ca. 1882,1877,1887,"Pastel and charcoal on warm gray wove paper, now discolored to buff (watermark MICHALLET), laid down on dark brown wove paper",18 3/4 x 24 1/2 in. (47.6 x 62.2 cm),"Purchase, Rogers Fund and Dikran G. Kelekian Gift, 1922",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/436151,2019-05-23T10:39:17.207Z,"Metropolitan Museum of Art, New York, NY",Girls,https://images.metmuseum.org/CRDImages/ep/web-large/DP289328.jpg
57.171,FALSE,TRUE,436152,European Paintings,Painting,Portrait of a Woman in Gray,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,ca. 1865,1860,1870,Oil on canvas,36 x 28 1/2 in. (91.4 x 72.4 cm),"Gift of Mr. and Mrs. Edwin C. Vogel, 1957",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436152,2019-06-04T15:29:22.52Z,"Metropolitan Museum of Art, New York, NY",Portraits|Women,https://images.metmuseum.org/CRDImages/ep/web-large/DT1912.jpg
29.100.183,FALSE,TRUE,436153,European Paintings,Painting,Portrait of a Young Woman,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,ca. 1885,1880,1890,Oil on canvas,10 3/4 x 8 3/4 in. (27.3 x 22.2 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436153,2019-05-23T10:39:17.207Z,"Metropolitan Museum of Art, New York, NY",Portraits|Women,https://images.metmuseum.org/CRDImages/ep/web-large/DT297552.jpg
1991.277.1,FALSE,TRUE,436154,European Paintings,Drawing,Portraits at the Stock Exchange,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,ca. 1878–79,1878,1879,"Pastel on paper, pieced, and laid down on canvas",28 3/8 x 22 7/8 in. (72.1 x 58.1 cm),"Gift of Janice H. Levin, 1991",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/436154,2019-05-23T10:39:17.207Z,"Metropolitan Museum of Art, New York, NY",Men,https://images.metmuseum.org/CRDImages/ep/web-large/DT1044.jpg
29.160.26,FALSE,TRUE,436155,European Paintings,Drawing,The Rehearsal of the Ballet Onstage,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,ca. 1874,1871,1877,"Oil colors freely mixed with turpentine, with traces of watercolor and pastel over pen-and-ink drawing on cream-colored wove paper, laid down on bristol board and mounted on canvas",21 3/8 x 28 3/4 in. (54.3 x 73 cm),"H. O. Havemeyer Collection, Gift of Horace Havemeyer, 1929",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/436155,2019-05-31T04:43:18.41Z,"Metropolitan Museum of Art, New York, NY",Men|Women|Dancing|Dancers,https://images.metmuseum.org/CRDImages/ep/web-large/DT1565.jpg
29.100.39,FALSE,TRUE,436156,European Paintings,Drawing,The Rehearsal Onstage,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,ca. 1874,1871,1877,"Pastel over brush-and-ink drawing on thin cream-colored wove paper, laid down on bristol board and mounted on canvas",21 x 28 1/2 in. (53.3 x 72.4 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/436156,2019-05-31T04:43:18.41Z,"Metropolitan Museum of Art, New York, NY",Men|Women|Dancing,https://images.metmuseum.org/CRDImages/ep/web-large/DT1006.jpg
29.100.556,FALSE,TRUE,436157,European Paintings,Drawing,Russian Dancer,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,1899,1899,1899,Pastel over charcoal on tracing paper,24 3/8 x 18 in. (61.9 x 45.7 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/436157,2019-05-24T04:46:04.46Z,"Metropolitan Museum of Art, New York, NY",Girls|Dancers,https://images.metmuseum.org/CRDImages/ep/web-large/77I_052R2M.jpg
61.101.6,FALSE,TRUE,436158,European Paintings,Drawing,Self-Portrait,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,ca. 1855–56,1855,1856,"Oil on paper, laid down on canvas",16 x 13 1/2 in. (40.6 x 34.3 cm),"Bequest of Stephen C. Clark, 1960",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/436158,2019-06-04T15:29:22.52Z,"Metropolitan Museum of Art, New York, NY",Men|Self-portraits,https://images.metmuseum.org/CRDImages/ep/web-large/DT1922.jpg
61.101.7,FALSE,TRUE,436159,European Paintings,Drawing,The Singer in Green,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,ca. 1884,1879,1889,Pastel on light blue laid paper,23 3/4 x 18 1/4 in. (60.3 x 46.4 cm),"Bequest of Stephen C. Clark, 1960",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/436159,2019-05-23T10:39:17.207Z,"Metropolitan Museum of Art, New York, NY",Women|Singers,https://images.metmuseum.org/CRDImages/ep/web-large/DT1045.jpg
29.100.43,FALSE,TRUE,436162,European Paintings,Painting,Sulking,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,ca. 1870,1870,1870,Oil on canvas,12 3/4 x 18 1/4 in. (32.4 x 46.4 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436162,2019-06-04T15:29:22.52Z,"Metropolitan Museum of Art, New York, NY",Men|Women|Reading,https://images.metmuseum.org/CRDImages/ep/web-large/DT1918.jpg
29.100.558,FALSE,TRUE,436163,European Paintings,Drawing,Three Dancers Preparing for Class,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,after 1878,1878,1885,Pastel on buff-colored wove paper,21 1/2 x 20 1/2 in. (54.6 x 52.1 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/436163,2019-05-23T10:39:17.207Z,"Metropolitan Museum of Art, New York, NY",Girls|Dancers,https://images.metmuseum.org/CRDImages/ep/web-large/DT245118.jpg
29.100.187,FALSE,TRUE,436165,European Paintings,Drawing,Two Dancers,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,1873,1873,1873,"Dark brown wash and white gouache on bright pink commercially coated wove paper, now faded to pale pink",24 1/8 x 15 1/2 in. (61.3 x 39.4 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/436165,2019-07-11T04:57:01.927Z,"Metropolitan Museum of Art, New York, NY",Women|Dancers,https://images.metmuseum.org/CRDImages/ep/web-large/DT250756.jpg
29.100.189,FALSE,TRUE,436166,European Paintings,Drawing,Two Dancers,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,ca. 1879,1874,1879,Charcoal and white chalk on green commercially coated wove paper,25 1/8 x 19 1/4 in. (63.8 x 48.9 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/436166,2019-05-23T10:39:17.207Z,"Metropolitan Museum of Art, New York, NY",Girls|Dancers,https://images.metmuseum.org/CRDImages/ep/web-large/DT253888.jpg
1974.356.31,FALSE,TRUE,436167,European Paintings,Drawing,"Two Dancers, Half-length",,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,,1854,1917,Pastel on paper,18 3/8 x 21 5/8 in. (46.7 x 54.9 cm),"The Lesley and Emma Sheafer Collection, Bequest of Emma A. Sheafer, 1973",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/436167,2019-10-30T04:41:13.813Z,"Metropolitan Museum of Art, New York, NY",Women|Dancers,https://images.metmuseum.org/CRDImages/ep/web-large/DP232029.jpg
1992.38,FALSE,TRUE,436168,European Paintings,Painting,Two Men,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,ca. 1865–69,1865,1869,Oil on wood,10 5/8 x 8 1/8 in. (27 x 20.6 cm),"Gift of Yvonne Lamon, 1992",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436168,2019-10-17T04:46:24.823Z,"Metropolitan Museum of Art, New York, NY",Men,https://images.metmuseum.org/CRDImages/ep/web-large/DT6944.jpg
56.231,FALSE,TRUE,436170,European Paintings,Drawing,Woman Combing Her Hair,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,ca. 1888–90,1888,1890,"Pastel on light green wove paper, now discolored to warm gray, affixed to original pulpboard mount",24 1/8 x 18 1/8 in. (61.3 x 46 cm),"Gift of Mr. and Mrs. Nate B. Spingold, 1956",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/436170,2019-10-30T04:41:13.813Z,"Metropolitan Museum of Art, New York, NY",Hair|Female Nudes,https://images.metmuseum.org/CRDImages/ep/web-large/DT1917.jpg
29.100.553,FALSE,TRUE,436171,European Paintings,Drawing,Woman Drying Her Arm,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,late 1880s–early 1890s,1885,1895,"Pastel and charcoal on light pink wove paper, discolored at the edges","12 x 17 1/2in. (30.5 x 44.5cm)
Frame: 17 1/8 x 22 7/8 x 1 7/8 in. (43.5 x 58.1 x 4.8 cm)","H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/436171,2019-05-23T10:39:17.207Z,"Metropolitan Museum of Art, New York, NY",Female Nudes,https://images.metmuseum.org/CRDImages/ep/web-large/DP253485.jpg
29.100.36,FALSE,TRUE,436172,European Paintings,Drawing,Woman Drying Her Foot,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,1885–86,1885,1886,"Pastel on buff wove paper, affixed to original pulpboard mount",19 3/4 x 21 1/4 in. (50.2 x 54 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/436172,2019-05-23T10:39:17.207Z,"Metropolitan Museum of Art, New York, NY",Feet|Female Nudes,https://images.metmuseum.org/CRDImages/ep/web-large/DP253481.jpg
29.100.35,TRUE,TRUE,436173,European Paintings,Drawing,Woman Having Her Hair Combed,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,ca. 1886–88,1886,1888,"Pastel on light green wove paper, now discolored to warm gray, affixed to original pulpboard mount",29 1/8 x 23 7/8 in. (74 x 60.6 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/436173,2019-05-24T04:46:04.46Z,"Metropolitan Museum of Art, New York, NY",Women|Female Nudes,https://images.metmuseum.org/CRDImages/ep/web-large/DP253480.jpg
29.100.46,FALSE,TRUE,436174,European Paintings,Painting,A Woman Ironing,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,1873,1873,1873,Oil on canvas,21 3/8 x 15 1/2 in. (54.3 x 39.4 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436174,2019-05-23T10:39:17.207Z,"Metropolitan Museum of Art, New York, NY",Women|Working,https://images.metmuseum.org/CRDImages/ep/web-large/DT1910.jpg
1997.391.1,FALSE,TRUE,437993,European Paintings,"Painting, drawing",At the Milliner's,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,1881,1881,1881,"Pastel on five pieces of wove paper, backed with paper, and laid down on canvas",27 1/4 x 27 1/4 in. (69.2 x 69.2 cm),"The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 1997, Bequest of Walter H. Annenberg, 2002",,,,,,,,,,,,Pastels & Oil Sketches on Paper,,http://www.metmuseum.org/art/collection/search/437993,2019-07-03T04:43:52.37Z,"Metropolitan Museum of Art, New York, NY",Women,https://images.metmuseum.org/CRDImages/ep/web-large/DT1915.jpg
1999.288.3,FALSE,TRUE,437994,European Paintings,Drawing,Race Horses,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,ca. 1885–88,1885,1888,Pastel on wood,11 7/8 x 16 in. (30.2 x 40.6 cm),"The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 1999, Bequest of Walter H. Annenberg, 2002",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/437994,2019-07-03T04:43:52.37Z,"Metropolitan Museum of Art, New York, NY",Men|Horse Riding|Jockeys,https://images.metmuseum.org/CRDImages/ep/web-large/DP131000.jpg
2008.277,FALSE,TRUE,438156,European Paintings,Painting,Young Woman with Ibis,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,1860–62,1860,1862,Oil on canvas,39 3/8 x 29 1/2 in. (100 x 74.9 cm),"Gift of Stephen Mazoh and Purchase, Bequest of Gioconda King, by exchange, 2008",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/438156,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Birds|Profiles|Women,https://images.metmuseum.org/CRDImages/ep/web-large/DP212152.jpg
2007.332.1,FALSE,TRUE,438518,European Paintings,Drawing,Dancer,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,1880–85,1880,1885,"Pastel on paper, laid down on board",19 1/4 x 12 3/4 in. (48.9 x 32.4 cm),"Gift of The Philip and Janice Levin Foundation, 2007",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/438518,2019-04-04T04:52:49.54Z,"Metropolitan Museum of Art, New York, NY",Women|Dancers,https://images.metmuseum.org/CRDImages/ep/web-large/DT2652.jpg
1987.47.1,TRUE,TRUE,438817,European Paintings,Painting,The Dance Class,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,1874,1874,1874,Oil on canvas,32 7/8 x 30 3/8 in. (83.5 x 77.2 cm),"Bequest of Mrs. Harry Payne Bingham, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/438817,2019-06-04T15:29:22.52Z,"Metropolitan Museum of Art, New York, NY",Girls|Men|Women|Students|Dancers,https://images.metmuseum.org/CRDImages/ep/web-large/DT46.jpg
2007.529,FALSE,TRUE,438857,European Paintings,Painting,Male Nude,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,1856,1856,1856,Oil on canvas,"13 3/4 x 24 1/4 in. (34.9 x 61.6 cm)
","Gift of Philip and Catherine Korsant, 2007",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/438857,2019-10-28T04:40:45.873Z,"Metropolitan Museum of Art, New York, NY",Male Nudes,https://images.metmuseum.org/CRDImages/ep/web-large/DP158871.jpg
1975.1.166,FALSE,TRUE,459097,Robert Lehman Collection,Drawing,Russian Dancers,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,1899,1899,1899,"Charcoal and pastel, on tracing paper, mounted on cardboard",24 3/4 x 25 1/2 in. (62.9 x 64.8 cm),"Robert Lehman Collection, 1975",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/459097,2019-10-25T03:29:15.963Z,"Metropolitan Museum of Art, New York, NY",Women|Dancing|Dancers,https://images.metmuseum.org/CRDImages/rl/web-large/DT3112.jpg
1975.1.167,FALSE,TRUE,459098,Robert Lehman Collection,Painting,View of Saint-Valéry-sur-Somme,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,1896–98,1896,1898,Oil on canvas,20 x 24 in. (50.8 x 61 cm),"Robert Lehman Collection, 1975",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/459098,2019-10-05T04:44:22.323Z,"Metropolitan Museum of Art, New York, NY",Towns|Landscapes,https://images.metmuseum.org/CRDImages/rl/web-large/DT3113.jpg
1975.1.609,FALSE,TRUE,460060,Robert Lehman Collection,Drawing,Youth with Arms Upraised,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,1859–60 or 1861–62,1859,1862,Black chalk over pencil on fine beige paper,12 1/2 x 7 5/8 in.  (31.7 x 19.4 cm),"Robert Lehman Collection, 1975",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/460060,2019-08-22T03:00:43.77Z,"Metropolitan Museum of Art, New York, NY",Male Nudes,https://images.metmuseum.org/CRDImages/rl/web-large/DP-13665-058.jpg
1975.1.610,FALSE,TRUE,460061,Robert Lehman Collection,Drawing,Youth in an Attitude of Defense,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,1859–60,1859,1860,Pencil on buff laid paper,12 15/16 x 8 1/4 in.  (32.8 x 21 cm),"Robert Lehman Collection, 1975",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/460061,2019-08-22T03:00:43.77Z,"Metropolitan Museum of Art, New York, NY",Male Nudes,https://images.metmuseum.org/CRDImages/rl/web-large/DP-13665-060.jpg
1975.1.611,FALSE,TRUE,460062,Robert Lehman Collection,Drawing,Study of a Ballet Dancer (recto); Two Studies of Dancers (verso),,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,ca. 1873,1873,1873,Oil with opaque watercolor on prepared pink paper (recto); oil on prepared pink paper (verso),17 1/2 x 12 3/8 in.  (44.5 x 31.4 cm),"Robert Lehman Collection, 1975",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/460062,2019-09-13T04:59:28.75Z,"Metropolitan Museum of Art, New York, NY",Women|Dancers,https://images.metmuseum.org/CRDImages/rl/web-large/DP359012.jpg
1975.1.608,FALSE,TRUE,460063,Robert Lehman Collection,Drawing,Study of a Ballet Dancer seen from the Back,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,1875 (?),1875,1875,Black chalk on faded pink wove paper,12 1/8 x 8 9/16 in.  (30.8 x 21.8 cm),"Robert Lehman Collection, 1975",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/460063,2019-08-22T03:00:43.77Z,"Metropolitan Museum of Art, New York, NY",Women|Dancers,https://images.metmuseum.org/CRDImages/rl/web-large/sf-rlc-1975-1-608.JPG
1999.363.17,FALSE,TRUE,489973,Modern and Contemporary Art,Sculpture,Woman Putting on a Stocking,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,1895–1910,1895,1910,Bronze,16 3/4 x 11 1/4 x 5 3/4 in. (42.5 x 28.6 x 14.6 cm),"Jacques and Natasha Gelman Collection, 1998
",,,,,,,,,,,,Sculpture,,http://www.metmuseum.org/art/collection/search/489973,2019-02-16T04:45:18.513Z,"Metropolitan Museum of Art, New York, NY",Women,https://images.metmuseum.org/CRDImages/ma/web-large/1999.363.17.jpg
2018.289.2,FALSE,TRUE,782304,European Paintings,Painting,Young Woman with Her Hand over Her Mouth,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",,1834,1917,ca. 1875,1870,1880,Oil colors freely mixed with turpentine on canvas,16 1/4 × 13 1/8 in. (41.3 × 33.4 cm),"Gift of the Eugene V. and Clare E. Thaw Charitable Trust, 2018",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/782304,2019-09-26T04:49:17.82Z,"Metropolitan Museum of Art, New York, NY",Portraits|Women,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17996-001.jpg